f1_micro,f1_macro,runtime,overlap_ratio,num_clusters,dataset,method,wmc,seed,label
0.9368983957219251,0.938157903314954,0.9121277332305908,1.3140076174354633,6,ACM,adaptive,0.3,10,margin_l050
0.9287234042553192,0.9296120861791776,0.841829776763916,1.323317816335167,6,ACM,adaptive,0.3,10,hybrid_l050
0.922752808988764,0.9217822555185151,0.7383265495300293,1.0,6,ACM,fixed_wmc,1.0,11,no_overlap
0.9295238095238095,0.9297887201893215,0.8557999134063721,1.475666525603047,6,ACM,fixed_wmc,0.1,11,WMC_0.10
0.9249217935349322,0.92568135452148,0.799952507019043,1.3491324587388913,6,ACM,fixed_wmc,0.2,11,WMC_0.20
0.9344444444444444,0.9354760588591434,0.8021414279937744,1.2644942869234024,6,ACM,fixed_wmc,0.3,11,WMC_0.30
0.9123831775700935,0.9126618347124742,0.878230094909668,1.2052475666525604,6,ACM,fixed_wmc,0.4,11,WMC_0.40
0.8164014687882497,0.7971884693203893,0.7781150341033936,1.1493863732543377,6,ACM,fixed_wmc,0.5,11,WMC_0.50
0.9246501614639397,0.9253045561684691,0.803624153137207,1.3055438002539146,6,ACM,adaptive,0.3,11,entropy_l050
0.9251336898395722,0.9257939504260283,0.7980136871337891,1.3140076174354633,6,ACM,adaptive,0.3,11,margin_l050
0.898936170212766,0.8996998428589085,0.8264191150665283,1.323317816335167,6,ACM,adaptive,0.3,11,hybrid_l050
0.9325842696629213,0.9312822936426102,0.743840217590332,1.0,6,ACM,fixed_wmc,1.0,12,no_overlap
0.9161904761904762,0.9165829003123767,0.83579421043396,1.475666525603047,6,ACM,fixed_wmc,0.1,12,WMC_0.10
0.4045881126173097,0.297049498889385,0.9081780910491943,1.3491324587388913,6,ACM,fixed_wmc,0.2,12,WMC_0.20
0.6766666666666666,0.6722004905741121,0.7926383018493652,1.2644942869234024,6,ACM,fixed_wmc,0.3,12,WMC_0.30
0.6834112149532711,0.6243912963782878,0.7874095439910889,1.2052475666525604,6,ACM,fixed_wmc,0.4,12,WMC_0.40
0.6487148102815178,0.5429227638219828,0.7882015705108643,1.1493863732543377,6,ACM,fixed_wmc,0.5,12,WMC_0.50
0.6770721205597416,0.6077542093093139,0.8086321353912354,1.3055438002539146,6,ACM,adaptive,0.3,12,entropy_l050
0.6459893048128342,0.5628545481491266,0.8332974910736084,1.3140076174354633,6,ACM,adaptive,0.3,12,margin_l050
0.6276595744680851,0.540107748696019,0.943828821182251,1.323317816335167,6,ACM,adaptive,0.3,12,hybrid_l050
0.9101123595505618,0.9089584407804204,0.7525899410247803,1.0,6,ACM,fixed_wmc,1.0,13,no_overlap
0.9333333333333333,0.9341186609231867,0.8009376525878906,1.475666525603047,6,ACM,fixed_wmc,0.1,13,WMC_0.10
0.9280500521376434,0.928485498627612,0.8111133575439453,1.3491324587388913,6,ACM,fixed_wmc,0.2,13,WMC_0.20
0.9311111111111111,0.9319818976900297,0.7768244743347168,1.2644942869234024,6,ACM,fixed_wmc,0.3,13,WMC_0.30
0.9369158878504673,0.9374844527363185,0.8908443450927734,1.2052475666525604,6,ACM,fixed_wmc,0.4,13,WMC_0.40
0.9241126070991432,0.9243378814807387,0.8076310157775879,1.1493863732543377,6,ACM,fixed_wmc,0.5,13,WMC_0.50
0.8277717976318623,0.8250562964449714,0.8925871849060059,1.3055438002539146,6,ACM,adaptive,0.3,13,entropy_l050
0.8962566844919786,0.8973496968368764,0.8520088195800781,1.3140076174354633,6,ACM,adaptive,0.3,13,margin_l050
0.8765957446808511,0.8789079463519259,0.8628039360046387,1.323317816335167,6,ACM,adaptive,0.3,13,hybrid_l050
0.9297752808988764,0.931395842397488,0.7072975635528564,1.0,6,ACM,fixed_wmc,1.0,14,no_overlap
0.920952380952381,0.9206865638466996,0.904578447341919,1.475666525603047,6,ACM,fixed_wmc,0.1,14,WMC_0.10
0.9186652763295099,0.9203630604849552,0.9832227230072021,1.3491324587388913,6,ACM,fixed_wmc,0.2,14,WMC_0.20
0.9222222222222223,0.9234688357157017,0.8305196762084961,1.2644942869234024,6,ACM,fixed_wmc,0.3,14,WMC_0.30
0.9123831775700935,0.9137720650976218,0.7870962619781494,1.2052475666525604,6,ACM,fixed_wmc,0.4,14,WMC_0.40
0.9094247246022031,0.9094767701775361,0.7789530754089355,1.1493863732543377,6,ACM,fixed_wmc,0.5,14,WMC_0.50
0.9149623250807319,0.9160680723473783,0.954686164855957,1.3055438002539146,6,ACM,adaptive,0.3,14,entropy_l050
0.9315508021390374,0.9325502037609859,0.9221858978271484,1.3140076174354633,6,ACM,adaptive,0.3,14,margin_l050
0.9212765957446809,0.9233282362577162,0.9815497398376465,1.323317816335167,6,ACM,adaptive,0.3,14,hybrid_l050
0.925561797752809,0.9233120044602628,0.8016092777252197,1.0,6,ACM,fixed_wmc,1.0,15,no_overlap
0.9133333333333333,0.9138802956119391,0.8285665512084961,1.475666525603047,6,ACM,fixed_wmc,0.1,15,WMC_0.10
0.9186652763295099,0.9196402644776267,0.8112735748291016,1.3491324587388913,6,ACM,fixed_wmc,0.2,15,WMC_0.20
0.8766666666666667,0.8759656108289304,0.8617720603942871,1.2644942869234024,6,ACM,fixed_wmc,0.3,15,WMC_0.30
0.9123831775700935,0.9120590723492046,0.7450013160705566,1.2052475666525604,6,ACM,fixed_wmc,0.4,15,WMC_0.40
0.9179926560587516,0.9171605766457714,0.7962329387664795,1.1493863732543377,6,ACM,fixed_wmc,0.5,15,WMC_0.50
0.9203444564047363,0.9217000238345882,0.88334059715271,1.3055438002539146,6,ACM,adaptive,0.3,15,entropy_l050
0.9347593582887701,0.935245807576541,0.7740235328674316,1.3140076174354633,6,ACM,adaptive,0.3,15,margin_l050
