f1_micro,f1_macro,runtime,overlap_ratio,num_clusters,dataset,method,seed,wmc,lambda
0.42155349794238683,0.20177263777849322,2.1439719200134277,1.3141451539280824,6,PubMed,margin_adaptive_wmc,5,0.3,0.5
0.5380658436213992,0.4627102235670673,1.9864261150360107,1.3141451539280824,6,PubMed,margin_adaptive_wmc,6,0.3,0.5
0.5659722222222222,0.4787469645938365,2.1266958713531494,1.3141451539280824,6,PubMed,margin_adaptive_wmc,7,0.3,0.5
0.7938528806584362,0.7899711127009756,2.183382034301758,1.3141451539280824,6,PubMed,margin_adaptive_wmc,8,0.3,0.5
0.5383230452674898,0.433640518986471,2.0596773624420166,1.3141451539280824,6,PubMed,margin_adaptive_wmc,9,0.3,0.5
0.5589329229190715,0.45141521764888415,2.3108608722686768,1.3177968250748084,6,PubMed,hybrid_adaptive_wmc,0,0.3,0.5
0.5344363216621778,0.4507613756574669,2.2679553031921387,1.3177968250748084,6,PubMed,hybrid_adaptive_wmc,1,0.3,0.5
0.8045402077722201,0.8004529117530303,2.393808603286743,1.3177968250748084,6,PubMed,hybrid_adaptive_wmc,2,0.3,0.5
0.7941515967679876,0.789531472773727,2.3766610622406006,1.3177968250748084,6,PubMed,hybrid_adaptive_wmc,3,0.3,0.5
0.7129665255867641,0.7033988004190653,2.4190478324890137,1.3177968250748084,6,PubMed,hybrid_adaptive_wmc,4,0.3,0.5
0.471976401179941,0.35309311081452605,2.4927916526794434,1.3177968250748084,6,PubMed,hybrid_adaptive_wmc,5,0.3,0.5
0.5330255226369116,0.4517242826916316,2.319782018661499,1.3177968250748084,6,PubMed,hybrid_adaptive_wmc,6,0.3,0.5
0.550596383224317,0.4690678063220708,2.366805076599121,1.3177968250748084,6,PubMed,hybrid_adaptive_wmc,7,0.3,0.5
0.6525586764140053,0.6218896709496169,2.229548931121826,1.3177968250748084,6,PubMed,hybrid_adaptive_wmc,8,0.3,0.5
0.40746440938822626,0.19374601592975418,2.4701921939849854,1.3177968250748084,6,PubMed,hybrid_adaptive_wmc,9,0.3,0.5
0.7823033707865169,0.7821138774242221,0.7950022220611572,1.0,6,ACM,no_overlap,0,0.3,0.5
0.9185393258426966,0.9191103681986599,0.8392775058746338,1.0,6,ACM,no_overlap,1,0.3,0.5
0.922752808988764,0.9203767235424571,0.7712204456329346,1.0,6,ACM,no_overlap,2,0.3,0.5
0.9199438202247191,0.9214625781267628,0.8876140117645264,1.0,6,ACM,no_overlap,3,0.3,0.5
0.9283707865168539,0.9281187480563498,0.7749800682067871,1.0,6,ACM,no_overlap,4,0.3,0.5
0.9410112359550562,0.9394679208281224,0.7889323234558105,1.0,6,ACM,no_overlap,5,0.3,0.5
0.9171348314606742,0.9170113142980396,0.7479248046875,1.0,6,ACM,no_overlap,6,0.3,0.5
0.9382022471910112,0.9372953984641853,0.7603781223297119,1.0,6,ACM,no_overlap,7,0.3,0.5
0.8609550561797753,0.866075429424944,0.7871875762939453,1.0,6,ACM,no_overlap,8,0.3,0.5
0.9171348314606742,0.915797643907703,0.8360671997070312,1.0,6,ACM,no_overlap,9,0.3,0.5
0.8811111111111111,0.8818811804225907,0.8425798416137695,1.2644942869234024,6,ACM,original_wmc,0,0.3,0.5
0.9211111111111111,0.9213150975199564,0.9460785388946533,1.2644942869234024,6,ACM,original_wmc,1,0.3,0.5
0.9222222222222223,0.9235198871156375,0.8306901454925537,1.2644942869234024,6,ACM,original_wmc,2,0.3,0.5
0.8433333333333334,0.8401493143429454,0.8605093955993652,1.2644942869234024,6,ACM,original_wmc,3,0.3,0.5
0.9333333333333333,0.9341864395386289,0.8299660682678223,1.2644942869234024,6,ACM,original_wmc,4,0.3,0.5
0.9322222222222222,0.932226913788761,0.8479146957397461,1.2644942869234024,6,ACM,original_wmc,5,0.3,0.5
0.92,0.920352012215552,0.8348381519317627,1.2644942869234024,6,ACM,original_wmc,6,0.3,0.5
0.7422222222222222,0.7429187211947118,0.971569299697876,1.2644942869234024,6,ACM,original_wmc,7,0.3,0.5
0.8755555555555555,0.8718652374650532,0.8333678245544434,1.2644942869234024,6,ACM,original_wmc,8,0.3,0.5
0.8911111111111111,0.8943784362804607,0.8355245590209961,1.2644942869234024,6,ACM,original_wmc,9,0.3,0.5
0.9332615715823466,0.9337760646590931,0.9094223976135254,1.3055438002539146,6,ACM,entropy_adaptive_wmc,0,0.3,0.5
0.9181916038751345,0.9198042554937728,0.8400654792785645,1.3055438002539146,6,ACM,entropy_adaptive_wmc,1,0.3,0.5
0.9181916038751345,0.9182402837088176,0.8201394081115723,1.3055438002539146,6,ACM,entropy_adaptive_wmc,2,0.3,0.5
0.8815931108719053,0.8821840966614919,0.9751439094543457,1.3055438002539146,6,ACM,entropy_adaptive_wmc,3,0.3,0.5
0.9171151776103337,0.9182148758375518,0.8644716739654541,1.3055438002539146,6,ACM,entropy_adaptive_wmc,4,0.3,0.5
0.9268030139935415,0.9266461762763879,0.9291634559631348,1.3055438002539146,6,ACM,entropy_adaptive_wmc,5,0.3,0.5
0.8772874058127018,0.876293112774623,0.9389264583587646,1.3055438002539146,6,ACM,entropy_adaptive_wmc,6,0.3,0.5
0.6620021528525296,0.5448000682070083,0.9285891056060791,1.3055438002539146,6,ACM,entropy_adaptive_wmc,7,0.3,0.5
